link,date
https://securelist.com/apt-trends-report-q2-2019/91897/,2024/11/18
https://go.recordedfuture.com/hubfs/reports/cta-2023-1019.pdf,2024/11/18
https://blogs.blackberry.com/en/2014/10/infinity-vs-the-real-world-dyre,2024/11/18
https://www.bleepingcomputer.com/news/security/orange-confirms-ransomware-attack-exposing-business-customers-data/,2024/11/18
https://www.trendmicro.de/cloud-content/us/pdfs/security-intelligence/white-papers/wp-operation-arid-viper.pdf,2024/11/18
https://techcrunch.com/2016/12/21/ourmine-hacks-netflixs-u-s-twitter-account/,2024/11/18
http://www.cbc.ca/news/politics/foreign-hackers-attack-canadian-government-1.982618,2024/11/18
https://blogs.blackberry.com/en/2019/08/inside-the-apt28-dll-backdoor-blitz,2024/11/18
https://research.checkpoint.com/2023/the-platform-matters-a-comparative-study-on-linux-and-windows-ransomware-attacks/,2024/11/18
https://securelist.com/andariel-deploys-dtrack-and-maui-ransomware/107063/,2024/11/18
https://ti.360.net/blog/articles/apt-c-36-continuous-attacks-targeting-colombian-government-institutions-and-corporations-en/,2024/11/18
https://s3.amazonaws.com/talos-intelligence-site/production/document_files/files/000/095/591/original/062521_SideCopy_%281%29.pdf?1625657388,2024/11/18
https://documents.trendmicro.com/assets/white_papers/wp_new_muddywater_findings_uncovered.pdf,2024/11/18
https://www.microsoft.com/en-us/security/blog/2022/03/16/uncovering-trickbots-use-of-iot-devices-in-command-and-control-infrastructure/,2024/11/18
https://research.checkpoint.com/2022/pulling-the-curtains-on-azov-ransomware-not-a-skidsware-but-polymorphic-wiper/,2024/11/18
https://www.bleepingcomputer.com/news/security/ukraine-russian-armageddon-phishing-targets-eu-govt-agencies/,2024/11/18
https://www.theguardian.com/uk/2013/jun/16/gchq-intercepted-communications-g20-summits,2024/11/18
https://blogs.blackberry.com/en/2023/02/darkbit-ransomware-targets-israel,2024/11/18
https://therecord.media/north-korea-apt-kimsuky-attacks,2024/11/18
https://securelist.com/lazarus-covets-covid-19-related-intelligence/99906/,2024/11/18
https://www.reuters.com/investigates/special-report/china-cyber-cloudhopper/,2024/11/18
https://exchange.xforce.ibmcloud.com/threat-group/388909715625410bd48078d0ddbc29c4,2024/11/18
https://research.checkpoint.com/2023/unveiling-the-shadows-the-dark-alliance-between-guloader-and-remcos/,2024/11/18
http://researchcenter.paloaltonetworks.com/2016/05/prince-of-persia-infy-malware-active-in-decade-of-targeted-attacks/,2024/11/18
https://www.cisa.gov/uscert/ncas/alerts/aa22-054a,2024/11/18
https://www.cisa.gov/uscert/ncas/alerts/aa22-152a,2024/11/18
https://www.microsoft.com/en-us/security/blog/2023/04/11/dev-0196-quadreams-kingspawn-malware-used-to-target-civil-society-in-europe-north-america-the-middle-east-and-southeast-asia/,2024/11/18
https://www.amnesty.org/en/latest/research/2018/08/amnesty-international-among-targets-of-nso-powered-campaign/,2024/11/18
https://blogs.blackberry.com/en/2021/10/blackberry-prevents-blustealer-malware,2024/11/18
https://www.cybereason.com/blog/research/new-malware-arsenal-abusing-cloud-platforms-in-middle-east-espionage-campaign,2024/11/18
https://www.intezer.com/blog/research/the-evolution-of-apt15s-codebase-2020/,2024/11/18
https://www.hrw.org/news/2022/12/05/iran-state-backed-hacking-activists-journalists-politicians,2024/11/18
https://research.checkpoint.com/2024/magnet-goblin-targets-publicly-facing-servers-using-1-day-vulnerabilities/,2024/11/18
https://attack.mitre.org/groups/G0075/,2024/11/18
https://attack.mitre.org/groups/G0074/,2024/11/18
https://www.zdnet.com/article/card-data-from-the-volusion-web-skimmer-incident-surfaces-on-the-dark-web/,2024/11/18
https://www.bleepingcomputer.com/news/security/retail-giant-cencosud-hit-by-egregor-ransomware-attack-stores-impacted/,2024/11/18
https://www.secureworks.com/blog/cobalt-dickens-goes-back-to-school-again,2024/11/18
https://threatvector.cylance.com/en_us/home/the-deception-project-a-new-japanese-centric-threat.html,2024/11/18
https://pan-unit42.github.io/playbook_viewer/?pb=stalkertaurus,2024/11/18
https://www.bleepingcomputer.com/news/security/clop-now-leaks-data-stolen-in-moveit-attacks-on-clearweb-sites/,2024/11/18
https://www.forbes.com/sites/daveywinder/2019/01/05/russia-or-the-far-right-who-hacked-german-politics/#6c534f8112c1,2024/11/18
https://www.washingtonpost.com/world/national-security/suspected-north-korean-cyber-attack-on-a-bank-raises-fears-for-s-korea-allies/2011/08/07/gIQAvWwIoJ_story.html,2024/11/18
https://cyberthint.io/activity-report-of-ransomware-groups-december-2023/,2024/11/18
https://blog.eclecticiq.com/dark-pink-apt-group-strikes-government-entities-in-south-asian-countries,2024/11/18
https://www.bleepingcomputer.com/news/security/linux-version-of-blackmatter-ransomware-targets-vmware-esxi-servers/,2024/11/18
https://www.gov.uk/government/news/uk-exposes-series-of-russian-cyber-attacks-against-olympic-and-paralympic-games,2024/11/18
https://www.cybereason.com/blog/grief-gangs-new-quadruple-extortion-scheme-doesnt-change-the-game,2024/11/18
https://www.bitdefender.com/files/News/CaseStudies/study/397/Bitdefender-PR-Whitepaper-RIG-creat5362-en-EN.pdf,2024/11/18
https://www.crowdstrike.com/blog/hat-tribution-pla-unit-61486/,2024/11/18
https://citizenlab.ca/2022/04/uk-government-officials-targeted-pegasus/,2024/11/18
https://blogs.blackberry.com/en/2020/04/threat-spotlight-gootkit-banking-trojan,2024/11/18
https://www.trendmicro.com/vinfo/us/security/news/cyber-attacks/probing-pawn-storm-cyberespionage-campaign-through-scanning-credential-phishing-and-more,2024/11/18
http://www.tripwire.com/state-of-security/security-data-protection/cyber-security/the-opm-breach-timeline-of-a-hack/,2024/11/18
https://securityintelligence.com/posts/zeus-sphinx-back-in-business-some-core-modifications-arise/,2024/11/18
https://www.nytimes.com/2020/02/20/world/europe/georgia-cyberattack-russia.html,2024/11/18
"https://csirt.gov.pl/cer/publikacje/raporty-o-stanie-bezpi/979,Raport-o-stanie-bezpieczenstwa-cyberprzestrzeni-RP-w-2022-roku.html",2024/11/18
https://unit42.paloaltonetworks.com/rockein-the-netflow/,2024/11/18
http://www.itnews.com.au/news/abc-fingers-china-over-cyber-attacks-172554,2024/11/18
https://research.checkpoint.com/2022/evilplayout-attack-against-irans-state-broadcaster/,2024/11/18
https://www.zdnet.com/article/ransomware-gang-says-it-breached-one-of-nasas-it-contractors/,2024/11/18
http://www.defense.gov/News/Transcripts/Transcript-View/Article/607043,2024/11/18
https://www.reuters.com/article/health-coronavirus-india-china/update-1-chinese-hackers-target-indian-vaccine-makers-sii-bharat-biotech-says-security-firm-idUSL2N2KZ13L,2024/11/18
https://www.bloomberg.com/news/articles/2021-10-20/sinclair-broadcast-hack-linked-to-notorious-russian-cybergang,2024/11/18
https://research.checkpoint.com/2022/new-malware-capable-of-controlling-social-media-accounts-infects-5000-machines-and-is-actively-being-distributed-via-gaming-applications-on-microsofts-official-store/,2024/11/18
https://www.secureworks.com/blog/chinese-cyberespionage-group-bronze-silhouette-targets-us-government-and-defense-organizations,2024/11/18
https://www.mandiant.com/resources/blog/likely-iranian-threat-actor-conducts-politically-motivated-disruptive-activity-against?1=,2024/11/18
https://research.checkpoint.com/2021/pixstealer-a-new-wave-of-android-banking-trojans-abusing-accessibility-services/,2024/11/18
https://web-assets.esetstatic.com/wls/en/papers/threat-reports/eset-apt-activity-report-q2-2023-q3-2023.pdf,2024/11/18
https://securelist.com/travle-aka-pylot-backdoor-hits-russian-speaking-targets/83455/,2024/11/18
https://www.welivesecurity.com/2018/06/07/invisimole-equipped-spyware-undercover/,2024/11/18
https://www.cyberscoop.com/north-korea-hackers-lazarus-group-israel-defense/,2024/11/18
https://www.symantec.com/connect/blogs/blue-coat-exposes-inception-framework-very-sophisticated-layered-malware-attack-targeted-milit,2024/11/18
https://www.bleepingcomputer.com/news/security/another-ransomware-now-uses-ddos-attacks-to-force-victims-to-pay/,2024/11/18
https://securelist.com/microcin-is-here/97353/,2024/11/18
https://securityintelligence.com/posts/ta505-continues-to-infect-networks-with-sdbbot-rat/,2024/11/18
https://securelist.com/analysis/publications/57915/the-kimsuky-operation-a-north-korean-apt/,2024/11/18
https://www.cnbc.com/2015/08/06/russia-hacks-pentagon-computers-nbc-citing-sources.html,2024/11/18
https://www.bleepingcomputer.com/news/security/bonobos-clothing-store-suffers-a-data-breach-hacker-leaks-70gb-database/,2024/11/18
https://securelist.com/apt-slingshot/84312/,2024/11/18
https://www.cybereason.com/blog/research/cybereason-vs-solarwinds-supply-chain-attack,2024/11/18
https://www.sentinelone.com/labs/elephant-hunting-inside-an-indian-hack-for-hire-group/,2024/11/18
https://www.welivesecurity.com/wp-content/uploads/2020/06/ESET_Operation_Interception.pdf,2024/11/18
https://www.microsoft.com/en-us/security/blog/2021/02/01/what-tracking-an-attacker-email-infrastructure-tells-us-about-persistent-cybercriminal-operations/,2024/11/18
https://www.wired.com/2014/12/sony-hack-what-we-know/,2024/11/18
https://www.group-ib.com/media/conti-armada-report/,2024/11/18
https://cyberthint.io/sea-turtle-apt-group-analysis/,2024/11/18
https://www.seqrite.com/blog/operation-sidecopy/,2024/11/18
https://securelist.com/focus-on-droxidat-systembc/110302/,2024/11/18
https://blog.talosintelligence.com/2022/07/transparent-tribe-targets-education.html,2024/11/18
http://www.scmp.com/article/613904/beijing-seeks-taiwanese-secret-agent-over-hacking,2024/11/18
https://attack.mitre.org/groups/G0095/,2024/11/18
https://thedfirreport.com/2023/12/18/lets-opendir-some-presents-an-analysis-of-a-persistent-actors-activity/,2024/11/18
https://www.accenture.com/us-en/blogs/cyber-defense/turla-belugasturgeon-compromises-government-entity,2024/11/18
https://go.recordedfuture.com/hubfs/reports/ta-2022-0406.pdf,2024/11/18
https://www.abc.net.au/news/2018-05-15/hackers-trigger-software-trap-after-phnom-penh-post-sale/9763906,2024/11/18
https://securelist.com/apt-phantomlance/96772/,2024/11/18
https://research.checkpoint.com/2018/emotet-tricky-trojan-git-clones/,2024/11/18
https://www.microsoft.com/en-us/security/blog/2022/01/26/evolved-phishing-device-registration-trick-adds-to-phishers-toolbox-for-victims-without-mfa/,2024/11/18
https://therecord.media/china-accused-misusing-western-cybersecurity-research-volt-typhoon,2024/11/18
https://research.checkpoint.com/2018/gandcrab-ransomware-mindset/,2024/11/18
https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a,2024/11/18
https://blog.google/threat-analysis-group/new-campaign-targeting-security-researchers/,2024/11/18
https://www.microsoft.com/security/blog/2022/08/15/disrupting-seaborgiums-ongoing-phishing-operations/,2024/11/18
https://unit42.paloaltonetworks.com/unit42-sofacy-continues-global-attacks-wheels-new-cannon-trojan/,2024/11/18
https://threatpost.com/fbi-quietly-admits-to-multi-year-apt-attack-sensitive-data-stolen/117267/,2024/11/18
https://www.reuters.com/article/us-taiwan-cyber-atms/taiwan-atm-heist-linked-to-european-hacking-spree-security-firm-idUSKBN14P0CX,2024/11/18
https://www.welivesecurity.com/2021/04/08/are-you-afreight-dark-watch-out-vyveva-new-lazarus-backdoor/?web_view=true,2024/11/18
https://www.bleepingcomputer.com/news/security/revil-ransomware-hits-managedcom-hosting-provider-500k-ransom/,2024/11/18
https://www.bleepingcomputer.com/news/security/campari-hit-by-ragnar-locker-ransomware-15-million-demanded/,2024/11/18
https://research.checkpoint.com/2021/after-lightning-comes-thunder/,2024/11/18
https://www.bleepingcomputer.com/news/security/colorado-warns-4-million-of-data-stolen-in-ibm-moveit-breach/,2024/11/18
https://blog.talosintelligence.com/2022/02/arid-viper-targets-palestine.html,2024/11/18
https://securelist.com/sabpub-mac-os-x-backdoor-java-exploits-targeted-attacks-and-possible-apt-link-23/33183/,2024/11/18
https://www.cert.ssi.gouv.fr/cti/CERTFR-2021-CTI-010/,2024/11/18
http://kasperskycontenthub.com/wp-content/uploads/sites/43/vlpdfs/winnti-more-than-just-a-game-130410.pdf,2024/11/18
https://securityintelligence.com/meet-goznym-the-banking-malware-offspring-of-gozi-isfb-and-nymaim/,2024/11/18
https://decoded.avast.io/janvojtesek/lazarus-and-the-fudmodule-rootkit-beyond-byovd-with-an-admin-to-kernel-zero-day/,2024/11/18
https://attack.mitre.org/groups/G0017/,2024/11/18
https://research.checkpoint.com/2017/parsedroid-targeting-android-development-research-community/,2024/11/18
https://securityintelligence.com/posts/emotet-smishing-uses-fake-bank-domains-in-targeted-attacks-payloads-hint-at-trickbot-connection/,2024/11/18
https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/,2024/11/18
https://www.scmagazine.com/home/security-news/apts-cyberespionage/iridium-cyberespionage-gang-behind-aussie-parliament-attacks/,2024/11/18
https://research.checkpoint.com/2017/javascript-lost-in-the-dictionary/,2024/11/18
https://therecord.media/fin7-manager-sentenced-to-7-years-for-role-in-global-hacking-scheme/,2024/11/18
https://www.group-ib.com/blog/apt-lazarus-python-scripts/,2024/11/18
https://thedfirreport.com/2020/08/03/dridex-from-word-to-domain-dominance/,2024/11/18
https://www.databreaches.net/desorden-leaks-more-data-from-indonesia-indo-data-is-officially-worthless/,2024/11/18
https://unit42.paloaltonetworks.com/unit42-new-techniques-uncover-attribute-cobalt-gang-commodity-builders-infrastructure-revealed/,2024/11/18
https://www.nytimes.com/2018/11/27/world/americas/mexico-spyware-journalist.html,2024/11/18
https://blog.netlab.360.com/dacls-the-dual-platform-rat-en/,2024/11/18
https://blogs.blackberry.com/en/2021/06/blackberry-prevents-revil-ransomware,2024/11/18
https://securelist.com/i-am-hdroot-part-2/72356/,2024/11/18
https://blogs.blackberry.com/en/2017/02/shell-crew-variants-continue-to-fly-under-big-avs-radar,2024/11/18
https://securelist.com/wirtes-campaign-in-the-middle-east-living-off-the-land-since-at-least-2019/105044/,2024/11/18
https://research.checkpoint.com/2020/instagram_rce-code-execution-vulnerability-in-instagram-app-for-android-and-ios/,2024/11/18
https://securelist.com/yeti-still-crouching-in-the-forest/69293/,2024/11/18
https://therecord.media/blackcat-clop-claim-cyberattack-on-estee-lauder,2024/11/18
https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/witchetty-steganography-espionage,2024/11/18
https://asec.ahnlab.com/en/48063/,2024/11/18
https://www.secureworks.com/blog/gold-ulrick-leaks-reveal-organizational-structure-and-relationships,2024/11/18
https://blog.nviso.eu/2020/09/01/epic-manchego-atypical-maldoc-delivery-brings-flurry-of-infostealers/,2024/11/18
https://securingtomorrow.mcafee.com/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,2024/11/18
https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-325a,2024/11/18
https://unit42.paloaltonetworks.com/unit42-oilrig-malware-campaign-updates-toolset-and-expands-targets/,2024/11/18
http://www.netresec.com/?page=Blog&month=2014-10&post=Chinese-MITM-Attack-on-iCloud,2024/11/18
https://www.mandiant.com/resources/blog/apt29-continues-targeting-microsoft,2024/11/18
https://services.google.com/fh/files/blogs/google_fog_of_war_research_report.pdf,2024/11/18
http://www.wsj.com/articles/u-s-postal-service-says-it-was-victim-of-data-breach-1415632126,2024/11/18
https://www.reuters.com/article/us-ukraine-cyber/ukraine-accuses-russian-hackers-of-new-cyber-attack-idUSKBN2B81D8?utm_campaign=wp_the_cybersecurity_202&utm_medium=email&utm_source=newsletter&wpisrc=nl_cybersecurity202,2024/11/18
https://unit42.paloaltonetworks.com/operation-ke3chang-resurfaces-with-new-tidepool-malware/,2024/11/18
https://www.nytimes.com/2017/06/19/world/americas/mexico-spyware-anticrime.html,2024/11/18
https://hub.elliptic.co/analysis/north-korea-linked-atomic-wallet-heist-tops-100-million,2024/11/18
https://www.jamf.com/blog/bluenoroff-strikes-again-with-new-macos-malware/,2024/11/18
http://blogs.360.cn/post/APT_C_01_en.html,2024/11/18
https://therecord.media/free-russia-foundation-data-breach,2024/11/18
https://securelist.com/the-banking-trojan-emotet-detailed-analysis/69560/,2024/11/18
https://www.justice.gov/opa/pr/two-chinese-hackers-working-ministry-state-security-charged-global-computer-intrusion,2024/11/18
https://www.fortinet.com/blog/threat-research/rocke-variant-ready-to-box-mining-challengers.html,2024/11/18
https://www.microsoft.com/en-us/security/blog/2023/05/24/volt-typhoon-targets-us-critical-infrastructure-with-living-off-the-land-techniques/,2024/11/18
https://threatpost.com/linux-modules-connected-to-turla-apt-discovered/109765/,2024/11/18
https://www.proofpoint.com/us/blog/threat-insight/emotet-makes-timely-adoption-political-and-elections-lures,2024/11/18
https://www.trellix.com/en-us/about/newsroom/stories/threat-labs/the-hermit-kingdoms-ransomware-play.html,2024/11/18
https://us-cert.cisa.gov/sites/default/files/publications/CISA_Fact_Sheet-Russian_SVR_Activities_Related_to_SolarWinds_Compromise_508C.pdf,2024/11/18
https://securelist.com/the-duqu-2-0-persistence-module/70641/,2024/11/18
https://blog.talosintelligence.com/2018/02/targeted-attacks-in-middle-east.html,2024/11/18
https://blog.checkpoint.com/wp-content/uploads/2015/11/rocket-kitten-report.pdf,2024/11/18
https://securelist.com/blog/research/68750/equation-the-death-star-of-malware-galaxy/,2024/11/18
https://www.us-cert.gov/HIDDEN-COBRA-North-Korean-Malicious-Cyber-Activity,2024/11/18
http://blogs.360.cn/post/PoisonNeedles_CVE-2018-15982_EN,2024/11/18
https://www.netscout.com/blog/asert/donot-team-leverages-new-modular-malware-framework-south-asia,2024/11/18
https://www.secureworks.com/research/bronze-president-targets-ngos,2024/11/18
https://citizenlab.ca/2022/04/peace-through-pegasus-jordanian-human-rights-defenders-and-journalists-hacked-with-pegasus-spyware/,2024/11/18
https://research.checkpoint.com/2022/leaks-of-conti-ransomware-group-paint-picture-of-a-surprisingly-normal-tech-start-up-sort-of/,2024/11/18
https://research.checkpoint.com/2019/operation-tripoli/,2024/11/18
https://www.cyberscoop.com/russia-zebrocy-eset/,2024/11/18
https://cert.gov.ua/article/37626,2024/11/18
https://blog.trendmicro.com/trendlabs-security-intelligence/pigs-malware-examining-possible-member-winnti-group/,2024/11/18
https://blogs.blackberry.com/en/2021/10/threat-thursday-jennlog-malicious-loader,2024/11/18
https://blog.truesec.com/2021/05/05/are-the-notorious-cyber-criminals-evil-corp-actually-russian-spies/,2024/11/18
https://www.proofpoint.com/us/threat-insight/post/new-modular-downloaders-fingerprint-systems-part-2-advisorsbot,2024/11/18
https://www.zdnet.com/article/microsoft-links-vietnamese-state-hackers-to-crypto-mining-malware-campaign/,2024/11/18
https://www.trustwave.com/en-us/resources/blogs/spiderlabs-blog/necurs-spam-uses-dns-txt-records-for-redirection/,2024/11/18
https://blogs.blackberry.com/en/2022/06/threat-spotlight-eternity-project-maas-goes-on-and-on,2024/11/18
https://securityaffairs.com/145731/cyber-warfare-2/sandworm-apt-winrar-destructive-attacks.html?web_view=true,2024/11/18
https://cyberthint.io/activity-report-of-ransomware-groups-may-2024/,2024/11/18
http://www.straitstimes.com/singapore/personal-data-of-850-mindef-servicemen-and-staff-leaked-due-targeted-planned-cyber-attack,2024/11/18
http://www.zeuslegalnotice.com/images/Debenham_Decl_Part_1.pdf,2024/11/18
https://www.welivesecurity.com/2020/02/17/fcbarcelona-twitter-account-hacked-again/,2024/11/18
https://www.welivesecurity.com/wp-content/uploads/2015/07/Operation-Potao-Express_final_v2.pdf,2024/11/18
https://www.secureworks.com/research/the-curious-case-of-mia-ash,2024/11/18
https://announcement.coinex.com/hc/en-us/articles/19187420867348-Latest-Progress-of-the-Hacking-Attack-on-Sep-12-2023-Updated-on-Sep-14,2024/11/18
http://focustaiwan.tw/search/201710070007.aspx?q=Far%20Eastern%20International%20Bank,2024/11/18
https://www.intezer.com/blog-technical-analysis-pacha-group/,2024/11/18
https://therecord.media/acer-confirms-second-security-breach-this-year/,2024/11/18
https://securelist.com/shedding-skin-turlas-fresh-faces/88069/,2024/11/18
https://www.us-cert.gov/ncas/alerts/TA18-074A,2024/11/18
https://medium.com/csis-techblog/the-roamingmantis-groups-expansion-to-european-apple-accounts-and-android-devices-e6381723c681,2024/11/18
https://research.checkpoint.com/2021/a-deep-dive-into-doublefeature-equation-groups-post-exploitation-dashboard/,2024/11/18
http://www.lemonde.fr/international/article/2014/03/21/quand-les-canadiens-partent-en-chasse-de-babar_4387233_3210.html,2024/11/18
https://www.zdnet.com/article/university-of-utah-pays-457000-to-ransomware-gang/,2024/11/18
https://blog.group-ib.com/apt41-world-tour-2021,2024/11/18
https://blog.dynamoo.com/2017/02/highly-personalised-malspam-making.html,2024/11/18
https://www.bleepingcomputer.com/news/security/emotet-malware-strikes-us-businesses-with-covid-19-spam/,2024/11/18
https://techcrunch.com/2016/08/04/banking-trojan-zeus-panda-shambles-into-brazil-ahead-of-olympics/,2024/11/18
https://www.intezer.com/blog-pacha-group-deploying-undetected-cryptojacking-campaigns/,2024/11/18
https://pan-unit42.github.io/playbook_viewer/?pb=clean-ursa,2024/11/18
https://www.justice.gov/opa/pr/jury-convicts-chinese-intelligence-officer-espionage-crimes-attempting-steal-trade-secrets,2024/11/18
"https://securelist.com/apt-trends-report-q1-2023/109581/#:~:text=We%20have%20identified,Armenia%20and%20Malaysia",2024/11/18
https://securelist.com/el-machete/66108/,2024/11/18
http://download.bitdefender.com/resources/media/materials/white-papers/en/Bitdefender_In-depth_analysis_of_APT28%E2%80%93The_Political_Cyber-Espionage.pdf,2024/11/18
https://unit42.paloaltonetworks.com/operation-diplomatic-specter/,2024/11/18
https://www.fortinet.com/blog/threat-research/gamaredon-group-ttp-profile-analysis.html,2024/11/18
https://www.welivesecurity.com/2017/08/28/hacking-group-spanish-giants/,2024/11/18
http://www.reuters.com/article/us-cybersecurity-statedept-idUSKCN0J11BR20141117,2024/11/18
https://securityintelligence.com/posts/more_eggs-anyone-threat-actor-itg08-strikes-again/,2024/11/18
https://www.theregister.com/2021/06/24/french_connection_says_fcuk_as/,2024/11/18
https://www.cyberscoop.com/north-korea-atm-cashout-hacking-fbi-dhs-treasury-dod/,2024/11/18
https://blog.lookout.com/frozencell-mobile-threat,2024/11/18
https://blog.talosintelligence.com/2022/03/transparent-tribe-new-campaign.html,2024/11/18
https://us-cert.cisa.gov/ncas/analysis-reports/ar20-275a,2024/11/18
https://blog.trendmicro.com/trendlabs-security-intelligence/mac-backdoor-linked-to-lazarus-targets-korean-users/,2024/11/18
https://research.checkpoint.com/2024/resurrecting-internet-explorer-threat-actors-using-zero-day-tricks-in-internet-shortcut-file-to-lure-victims-cve-2024-38112/,2024/11/18
https://citizenlab.ca/2020/08/nothing-sacred-nso-sypware-in-togo/,2024/11/18
https://www.wsj.com/articles/volunteer-hackers-join-ukraines-fight-against-russia-11646082782,2024/11/18
https://www.bleepingcomputer.com/news/security/blackcat-ransomware-shuts-down-in-exit-scam-blames-the-feds/,2024/11/18
https://blogs.blackberry.com/en/2017/07/threat-spotlight-petya-like-ransomware-is-nasty-wiper,2024/11/18
https://research.checkpoint.com/2020/zoom-zoom-we-are-watching-you/,2024/11/18
https://krebsonsecurity.com/2015/06/catching-up-on-the-opm-breach/,2024/11/18
https://www.bleepingcomputer.com/news/security/government-software-provider-tyler-technologies-hit-by-ransomware/,2024/11/18
https://blog.google/threat-analysis-group/exposing-initial-access-broker-ties-conti/,2024/11/18
https://blog.talosintelligence.com/2017/05/konni-malware-under-radar-for-years.html,2024/11/18
https://www.theguardian.com/technology/2016/oct/05/buzzfeed-hack-ourmine-ahmad-makki-facebook-google,2024/11/18
https://research.checkpoint.com/2024/server-side-template-injection-transforming-web-applications-from-assets-to-liabilities/,2024/11/18
https://www.cyfirma.com/outofband/apt-bahamut-targets-individuals-with-android-malware-using-spear-messaging/,2024/11/18
https://attack.mitre.org/groups/G0044/,2024/11/18
https://www.bitdefender.com/files/News/CaseStudies/study/379/Bitdefender-Whitepaper-Chinese-APT.pdf,2024/11/18
https://www.clearskysec.com/leetmx/,2024/11/18
https://www.us-cert.gov/ncas/current-activity/2019/09/09/north-korean-malicious-cyber-activity,2024/11/18
https://blogs.blackberry.com/en/2021/06/blackberry-prevents-agent-tesla-malware-attacks,2024/11/18
https://thedfirreport.com/2021/08/16/trickbot-leads-up-to-fake-1password-installation/,2024/11/18
https://www.trendmicro.com/en_us/research/24/c/unveiling-earth-kapre-aka-redcurls-cyberespionage-tactics-with-t.html,2024/11/18
https://labs.k7computing.com/index.php/transparent-tribe-targets-educational-institution/,2024/11/18
https://go.recordedfuture.com/hubfs/reports/cta-2021-0921.pdf,2024/11/18
https://threatpost.com/new-and-improved-madi-spyware-campaign-continues-072512/76849/,2024/11/18
https://www.cyberscoop.com/ransomware-gang-conti-bounced-back/,2024/11/18
https://www.symantec.com/blogs/threat-intelligence/buckeye-windows-zero-day-exploit,2024/11/18
https://www.thetimes.co.uk/article/iran-attacks-9-000-email-accounts-in-parliament-w5mr836cg,2024/11/18
https://www.clearskysec.com/wp-content/uploads/2020/12/Pay2Kitten.pdf,2024/11/18
https://d2538mqrb7brka.cloudfront.net/wp-content/uploads/sites/43/2018/03/20133638/unveilingthemask_v1.0.pdf,2024/11/18
https://blog.talosintelligence.com/2022/01/iranian-apt-muddywater-targets-turkey.html,2024/11/18
https://research.checkpoint.com/2023/stealth-soldier-backdoor-used-in-targeted-espionage-attacks-in-north-africa/,2024/11/18
https://www.symantec.com/connect/blogs/russian-bank-employees-received-fake-job-offers-targeted-email-attack,2024/11/18
https://www.crowdstrike.com/blog/doppelpaymer-ransomware-and-dridex-2/,2024/11/18
https://perception-point.io/blog/operation-red-deer/,2024/11/18
https://research.checkpoint.com/2017/septembers-wanted-malware-locky-shoots-back-global-rankings/,2024/11/18
https://www.securonix.com/blog/research-update-threat-actors-behind-the-devpopper-campaign-have-retooled-and-are-continuing-to-target-software-developers-via-social-engineering/,2024/11/18
https://thedfirreport.com/2020/06/16/the-little-ransomware-that-couldnt-dharma/,2024/11/18
https://www.washingtonpost.com/national-security/swiss-report-reveals-new-details-on-cia-spying-operation/2020/11/10/c93ca7fc-2386-11eb-8672-c281c7a2c96e_story.html,2024/11/18
https://www.cnet.com/news/solarwinds-not-the-only-company-used-to-hack-targets-tech-execs-say-at-hearing/,2024/11/18
https://www.bleepingcomputer.com/news/security/foxconn-electronics-giant-hit-by-ransomware-34-million-ransom/,2024/11/18
https://www.trellix.com/blogs/research/china-taiwan-tensions-spark-surge-in-cyberattacks-on-taiwan/,2024/11/18
https://www.crowdstrike.com/blog/cat-scratch-fever-crowdstrike-tracks-newly-reported-iranian-actor-flying-kitten/index.html,2024/11/18
https://www.bleepingcomputer.com/news/security/sodinokibi-ransomware-may-tip-nasdaq-on-attacks-to-hurt-stock-prices/,2024/11/18
https://www.ft.com/content/22b323e0-b781-4eba-9d0b-dc62a0aad235,2024/11/18
https://blogs.blackberry.com/en/2022/06/blackberry-prevents-boratrat,2024/11/18
https://www.grahamcluley.com/despite-appearances-wikileaks-wasnt-hacked/,2024/11/18
https://blogs.blackberry.com/en/2022/11/romcom-spoofing-solarwinds-keepass,2024/11/18
https://blogs.blackberry.com/en/2022/08/lockbit-3-0-ransomware-abuses-windows-defender-to-load-cobalt-strike,2024/11/18
https://www.msn.com/en-au/news/world/russia-tried-to-hack-mh17-inquiry-system/ar-BBmmuuT,2024/11/18
https://www.nknews.org/2022/05/north-korean-hackers-weaponize-covid-outbreak-in-latest-cyber-attack/,2024/11/18
https://www.bleepingcomputer.com/news/security/revil-ransomware-hits-us-nuclear-weapons-contractor/,2024/11/18
https://www.zdnet.com/article/new-iranian-data-wiper-malware-hits-bapco-bahrains-national-oil-company/,2024/11/18
https://www.washingtontimes.com/news/2014/may/29/iranian-hackers-sucker-punch-us-defense-heads-crea/,2024/11/18
https://www.proofpoint.com/us/blog/threat-insight/buy-sell-steal-evilnum-targets-cryptocurrency-forex-commodities,2024/11/18
https://www.bankinfosecurity.com/australian-law-firm-hack-affected-65-government-agencies-a-23110,2024/11/18
https://www.databreaches.net/altdos-claims-some-of-their-servers-were-seized-but-they-did-not-lose-data/,2024/11/18
